Date,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,account number (Unique users),account number (Event counter),account number (Sales in INR),any_trade_s2s (Unique users),any_trade_s2s (Event counter),any_trade_s2s (Sales in INR),app_init (Unique users),app_init (Event counter),app_init (Sales in INR),confirm_emailotp (Unique users),confirm_emailotp (Event counter),confirm_emailotp (Sales in INR),confirm_mobileotp (Unique users),confirm_mobileotp (Event counter),confirm_mobileotp (Sales in INR),create_account (Unique users),create_account (Event counter),create_account (Sales in INR),equity_trade_s2s (Unique users),equity_trade_s2s (Event counter),equity_trade_s2s (Sales in INR),esign (Unique users),esign (Event counter),esign (Sales in INR),etf_trade_s2s (Unique users),etf_trade_s2s (Event counter),etf_trade_s2s (Sales in INR),exchange and segment (derivative) (Unique users),exchange and segment (derivative) (Event counter),exchange and segment (derivative) (Sales in INR),fno_trade_s2s (Unique users),fno_trade_s2s (Event counter),fno_trade_s2s (Sales in INR),google signup (Unique users),google signup (Event counter),google signup (Sales in INR),kra_kyc_verified (Unique users),kra_kyc_verified (Event counter),kra_kyc_verified (Sales in INR),login_completed (Unique users),login_completed (Event counter),login_completed (Sales in INR),login_sky (Unique users),login_sky (Event counter),login_sky (Sales in INR),maritial status (Unique users),maritial status (Event counter),maritial status (Sales in INR),mtf_trade_s2s (Unique users),mtf_trade_s2s (Event counter),mtf_trade_s2s (Sales in INR),photo (Unique users),photo (Event counter),photo (Sales in INR),political exposed (Unique users),political exposed (Event counter),political exposed (Sales in INR),selfie (Unique users),selfie (Event counter),selfie (Sales in INR),thank_you (Unique users),thank_you (Event counter),thank_you (Sales in INR),"upload salary slip,6 month bank statement,itr. (Unique users)","upload salary slip,6 month bank statement,itr. (Event counter)","upload salary slip,6 month bank statement,itr. (Sales in INR)",verify_kyc (Unique users),verify_kyc (Event counter),verify_kyc (Sales in INR)
7/1/2025,None,Paid,MB_APPBOX_INBA_FDRDMATURED,N/A,20,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_APPBOX_SAL,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_APPBOX_SEASONED,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_Alertbox_MultipleGoals,N/A,8,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_Alertbox_ZeroHero,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_EARLY_JOBBER,N/A,530,N/A,1,0.0019,11,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_LOANTAKER,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_MIDLEVEL,N/A,402,N/A,2,0.005,5,1,0.5,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_REST,N/A,110,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_SAL,N/A,213,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_SEASONED,N/A,94,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_SELF,N/A,69,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_SENIOR,N/A,5,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_SENIOR_CITIZEN,N/A,50,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_TRADING_OUTSIDE,N/A,251,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_PUSH_WOMAN,N/A,43,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_Push_Muhurat,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,MB_Push_ZeroHero,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_EARLY_JOBBER,N/A,35,N/A,3,0.0857,14,2,0.6667,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_LOANTAKER,N/A,10,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_MIDLEVEL,N/A,44,N/A,2,0.0455,9,1,0.5,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_REST,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_SAL,N/A,7,N/A,3,0.4286,19,2,0.6667,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_SEASONED,N/A,14,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_SELF,N/A,36,N/A,1,0.0278,80,1,1,0,N/A,N/A,0,N/A,0,0,0,1,9,0,1,52,0,1,1,0,1,1,0,0,0,0,1,9,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,1,0,1,1,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_SENIOR_CITIZEN,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_TRADING_OUTSIDE,N/A,12,N/A,1,0.0833,15,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,NB_BB_OFFERSTAB_WOMAN,N/A,22,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_EARLY_JOBBER,N/A,27,N/A,1,0.037,4,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_LOANTAKER,N/A,22,N/A,3,0.1364,16,1,0.3333,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,NB_CP_MIDLEVEL,N/A,44,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_REST,N/A,30,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_SAL,N/A,24,N/A,1,0.0417,2,0,0,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_SEASONED,N/A,9,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_SENIOR_CITIZEN,N/A,7,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,NB_CP_TRADING_OUTSIDE,N/A,33,N/A,1,0.0303,5,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,RCS_FDRA,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,RCS_HDB_IPO,N/A,27,N/A,2,0.0741,302,2,1,0,N/A,N/A,0,N/A,0,0,0,1,51,0,1,235,0,1,1,0,2,2,0,0,0,0,1,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,RCS_S3Apr25,N/A,5,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,RCS_S5Apr25,N/A,9,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,RCS_TrOutApr25,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,SMS_DematiNBAP1,N/A,18,N/A,1,0.0556,17,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,10,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,SMS_DematiNBAP2,N/A,17,N/A,2,0.1176,25,2,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,2,12,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,SMS_DematiNBAP6,N/A,18,N/A,2,0.1111,17,2,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,4,0,1,12,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7/1/2025,None,Paid,SMS_DematiNBAP7,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Ways_To_Bank_NB,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Website_CategoryPage,N/A,30,N/A,6,0.2,44,4,0.6667,0,N/A,N/A,0,N/A,1,1,0,0,0,0,1,2,0,4,6,0,4,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,10,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,4,4,0
7/1/2025,None,Paid,Website_LogOut2,N/A,10,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Website_NBNRI,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Website_Offerforyou,N/A,48,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Website_Rates,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,Website_latestoffer,N/A,79,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,WhatsApp_S2Jan25,N/A,5,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,rcs_S3Jan25,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,QR-brand,N/A,13,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,moneyfest,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,None,Paid,my campaign,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,affinityveve,Paid,Aff_Xiaomi_Keyboard1,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2025,intellectads,Paid,ads_sky,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2025,None,Paid,RCS_AkshayaTritiya,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2025,None,Paid,Gopalpura,N/A,8,N/A,3,0.375,14,3,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2025,None,Paid,HDFC Sky_AAA_Activations_05thJune25 Campaign,132375,1027,0.0078,37,0.036,834,29,0.7838,0,14185.33,N/A,0,383.3873,1,3,0,1,4,0,7,284,0,1,1,0,9,12,0,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,1,3,0,9,9,0,0,0,0,8,583,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,4,4,0
7/2/2025,None,Paid,Sky_Landing_Page,N/A,10,N/A,2,0.2,5,1,0.5,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
